"Date"	"Date"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"
"Day"	"DOW"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"
"2024-07-30"	"Tu"	"Welcome Hotel Neckarsulm"	19	"11.73%"	162	19	82.65
"2024-07-30"	"Tu"	"Welcome Parkhotel Euskirchen"	7	"7.61%"	92	7	121.54
"2024-07-30"	"Tu"	"All"	239	"13.56%"	1762	239	100.06
"2024-07-31"	"We"	"Welcome Hotel Darmstadt"	11	"5.29%"	208	11	86.17
"2024-07-31"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	6	"3.47%"	173	6	69.59
"2024-07-31"	"We"	"Welcome Residenzschloss Bamberg"	56	"30.43%"	184	56	109.23
"2024-07-31"	"We"	"Welcome Kongresshotel Bamberg"	12	"7.02%"	171	12	93.93
"2024-07-31"	"We"	"Welcome Hotel Marburg"	12	"8.00%"	150	12	105.84
"2024-07-31"	"We"	"Welcome Hotel Paderborn"	26	"16.99%"	153	26	114.43
"2024-07-31"	"We"	"Welcome Hotel Bad Arolsen"	13	"10.92%"	119	13	78.32
"2024-07-31"	"We"	"Welcome Hotel Meschede / Hennesee"	22	"18.97%"	116	22	117.08
"2024-07-31"	"We"	"Welcome Hotel Wesel"	27	"26.21%"	103	27	116.78
"2024-07-31"	"We"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	25.31
"2024-07-31"	"We"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	74.37
"2024-07-31"	"We"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	114.48
"2024-07-31"	"We"	"All"	199	"11.29%"	1762	199	103.10
"2024-08-01"	"Th"	"Welcome Hotel Darmstadt"	18	"8.65%"	208	18	76.31
"2024-08-01"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	4	"2.31%"	173	4	72.76
"2024-08-01"	"Th"	"Welcome Residenzschloss Bamberg"	49	"26.63%"	184	49	114.53
"2024-08-01"	"Th"	"Welcome Kongresshotel Bamberg"	12	"7.02%"	171	12	89.91
"2024-08-01"	"Th"	"Welcome Hotel Marburg"	11	"7.33%"	150	11	103.32
"2024-08-01"	"Th"	"Welcome Hotel Paderborn"	34	"22.22%"	153	34	110.81
"2024-08-01"	"Th"	"Welcome Hotel Bad Arolsen"	15	"12.61%"	119	15	85.16
"2024-08-01"	"Th"	"Welcome Hotel Meschede / Hennesee"	15	"12.93%"	116	15	106.17
"2024-08-01"	"Th"	"Welcome Hotel Wesel"	21	"20.39%"	103	21	118.84
"2024-08-01"	"Th"	"Welcome Hotel Dorf Munsterland"	34	"25.95%"	131	34	50.62
"2024-08-01"	"Th"	"Welcome Hotel Neckarsulm"	7	"4.32%"	162	7	74.96
"2024-08-01"	"Th"	"Welcome Parkhotel Euskirchen"	7	"7.61%"	92	7	119.27
"2024-08-01"	"Th"	"All"	227	"12.88%"	1762	227	95.62
"2024-08-02"	"Fr"	"Welcome Hotel Darmstadt"	12	"5.77%"	208	12	84.22
"2024-08-02"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	13	"7.51%"	173	13	58.90
"2024-08-02"	"Fr"	"Welcome Residenzschloss Bamberg"	57	"30.98%"	184	57	129.31
"2024-08-02"	"Fr"	"Welcome Kongresshotel Bamberg"	41	"23.98%"	171	41	112.74
"2024-08-02"	"Fr"	"Welcome Hotel Marburg"	79	"52.67%"	150	79	108.98
"2024-08-02"	"Fr"	"Welcome Hotel Paderborn"	14	"9.15%"	153	14	111.17
"2024-08-02"	"Fr"	"Welcome Hotel Bad Arolsen"	70	"58.82%"	119	70	110.29
"2024-08-02"	"Fr"	"Welcome Hotel Meschede / Hennesee"	20	"17.24%"	116	20	96.60
"2024-08-02"	"Fr"	"Welcome Hotel Wesel"	35	"33.98%"	103	35	119.12
"2024-08-02"	"Fr"	"Welcome Hotel Dorf Munsterland"	16	"12.21%"	131	16	105.73
"2024-08-02"	"Fr"	"Welcome Hotel Neckarsulm"	5	"3.09%"	162	5	95.41
"2024-08-02"	"Fr"	"Welcome Parkhotel Euskirchen"	11	"11.96%"	92	11	109.99
"2024-08-02"	"Fr"	"All"	373	"21.17%"	1762	373	110.28
"2024-08-03"	"Sa"	"Welcome Hotel Darmstadt"	13	"6.25%"	208	13	75.28
"2024-08-03"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	35	"20.23%"	173	35	67.25
"2024-08-03"	"Sa"	"Welcome Residenzschloss Bamberg"	81	"44.02%"	184	81	131.03
"2024-08-03"	"Sa"	"Welcome Kongresshotel Bamberg"	46	"26.90%"	171	46	115.44
"2024-08-03"	"Sa"	"Welcome Hotel Marburg"	54	"36.00%"	150	54	121.24
"2024-08-03"	"Sa"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	113.26
"2024-08-03"	"Sa"	"Welcome Hotel Bad Arolsen"	78	"65.55%"	119	78	115.36
"2024-08-03"	"Sa"	"Welcome Hotel Meschede / Hennesee"	25	"21.55%"	116	25	103.11
"2024-08-03"	"Sa"	"Welcome Hotel Wesel"	62	"60.19%"	103	62	121.39
"2024-08-03"	"Sa"	"Welcome Hotel Dorf Munsterland"	41	"31.30%"	131	41	108.59
"2024-08-03"	"Sa"	"Welcome Hotel Neckarsulm"	8	"4.94%"	162	8	96.25
"2024-08-03"	"Sa"	"Welcome Parkhotel Euskirchen"	18	"19.57%"	92	18	108.95
"2024-08-03"	"Sa"	"All"	484	"27.47%"	1762	484	113.00
"2024-08-04"	"Su"	"Welcome Hotel Darmstadt"	1	"0.48%"	208	1	80.79
"2024-08-04"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	26	"15.03%"	173	26	65.69
"2024-08-04"	"Su"	"Welcome Residenzschloss Bamberg"	16	"8.70%"	184	16	107.01
"2024-08-04"	"Su"	"Welcome Kongresshotel Bamberg"	18	"10.53%"	171	18	110.27
"2024-08-04"	"Su"	"Welcome Hotel Marburg"	4	"2.67%"	150	4	146.03
"2024-08-04"	"Su"	"Welcome Hotel Paderborn"	2	"1.31%"	153	2	90.56
"2024-08-04"	"Su"	"Welcome Hotel Bad Arolsen"	23	"19.33%"	119	23	89.42
"2024-08-04"	"Su"	"Welcome Hotel Meschede / Hennesee"	6	"5.17%"	116	6	102.83
"2024-08-04"	"Su"	"Welcome Hotel Wesel"	13	"12.62%"	103	13	116.61
"2024-08-04"	"Su"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	15.75
"2024-08-04"	"Su"	"Welcome Hotel Neckarsulm"	8	"4.94%"	162	8	82.17
"2024-08-04"	"Su"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00
"2024-08-04"	"Su"	"All"	121	"6.87%"	1762	121	92.24
"2024-08-05"	"Mo"	"Welcome Hotel Darmstadt"	3	"1.44%"	208	3	70.99
"2024-08-05"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	7	"4.05%"	173	7	68.42
"2024-08-05"	"Mo"	"Welcome Residenzschloss Bamberg"	55	"29.89%"	184	55	112.84
"2024-08-05"	"Mo"	"Welcome Kongresshotel Bamberg"	92	"53.80%"	171	92	115.43
"2024-08-05"	"Mo"	"Welcome Hotel Marburg"	21	"14.00%"	150	21	105.50
"2024-08-05"	"Mo"	"Welcome Hotel Paderborn"	35	"22.88%"	153	35	76.06
"2024-08-05"	"Mo"	"Welcome Hotel Bad Arolsen"	37	"31.09%"	119	37	81.88
"2024-08-05"	"Mo"	"Welcome Hotel Meschede / Hennesee"	54	"46.55%"	116	54	106.76
"2024-08-05"	"Mo"	"Welcome Hotel Wesel"	9	"8.74%"	103	9	117.12
"2024-08-05"	"Mo"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	15.75
"2024-08-05"	"Mo"	"Welcome Hotel Neckarsulm"	12	"7.41%"	162	12	80.24
"2024-08-05"	"Mo"	"Welcome Parkhotel Euskirchen"	2	"2.17%"	92	2	115.64
"2024-08-05"	"Mo"	"All"	331	"18.79%"	1762	331	101.21
"2024-08-06"	"Tu"	"Welcome Hotel Darmstadt"	1	"0.48%"	208	1	80.79
"2024-08-06"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	65.66
"2024-08-06"	"Tu"	"Welcome Residenzschloss Bamberg"	72	"39.13%"	184	72	112.96
"2024-08-06"	"Tu"	"Welcome Kongresshotel Bamberg"	93	"54.39%"	171	93	115.22
"2024-08-06"	"Tu"	"Welcome Hotel Marburg"	19	"12.67%"	150	19	98.70
"2024-08-06"	"Tu"	"Welcome Hotel Paderborn"	41	"26.80%"	153	41	59.95
"2024-08-06"	"Tu"	"Welcome Hotel Bad Arolsen"	31	"26.05%"	119	31	93.83
"2024-08-06"	"Tu"	"Welcome Hotel Meschede / Hennesee"	66	"56.90%"	116	66	106.20
"2024-08-06"	"Tu"	"Welcome Hotel Wesel"	13	"12.62%"	103	13	118.15
"2024-08-06"	"Tu"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	21.38
"2024-08-06"	"Tu"	"Welcome Hotel Neckarsulm"	11	"6.79%"	162	11	89.01
"2024-08-06"	"Tu"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	114.32
"2024-08-06"	"Tu"	"All"	360	"20.43%"	1762	360	101.32
"2024-08-07"	"We"	"Welcome Hotel Darmstadt"	2	"0.96%"	208	2	95.65
"2024-08-07"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	4	"2.31%"	173	4	77.73
"2024-08-07"	"We"	"Welcome Residenzschloss Bamberg"	56	"30.43%"	184	56	115.25
"2024-08-07"	"We"	"Welcome Kongresshotel Bamberg"	96	"56.14%"	171	96	114.84
"2024-08-07"	"We"	"Welcome Hotel Marburg"	22	"14.67%"	150	22	105.93
"2024-08-07"	"We"	"Welcome Hotel Paderborn"	22	"14.38%"	153	22	84.11
"2024-08-07"	"We"	"Welcome Hotel Bad Arolsen"	26	"21.85%"	119	26	94.52
"2024-08-07"	"We"	"Welcome Hotel Meschede / Hennesee"	17	"14.66%"	116	17	101.64
"2024-08-07"	"We"	"Welcome Hotel Wesel"	13	"12.62%"	103	13	114.06
"2024-08-07"	"We"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	29.61
"2024-08-07"	"We"	"Welcome Hotel Neckarsulm"	11	"6.79%"	162	11	87.62
"2024-08-07"	"We"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	121.50
"2024-08-07"	"We"	"All"	275	"15.61%"	1762	275	105.68
"2024-08-08"	"Th"	"Welcome Hotel Darmstadt"	14	"6.73%"	208	14	77.15
"2024-08-08"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	4	"2.31%"	173	4	62.70
"2024-08-08"	"Th"	"Welcome Residenzschloss Bamberg"	56	"30.43%"	184	56	118.06
"2024-08-08"	"Th"	"Welcome Kongresshotel Bamberg"	88	"51.46%"	171	88	116.20
"2024-08-08"	"Th"	"Welcome Hotel Marburg"	19	"12.67%"	150	19	99.75
"2024-08-08"	"Th"	"Welcome Hotel Paderborn"	39	"25.49%"	153	39	78.76
"2024-08-08"	"Th"	"Welcome Hotel Bad Arolsen"	47	"39.50%"	119	47	108.03
"2024-08-08"	"Th"	"Welcome Hotel Meschede / Hennesee"	25	"21.55%"	116	25	96.07
"2024-08-08"	"Th"	"Welcome Hotel Wesel"	11	"10.68%"	103	11	104.43
"2024-08-08"	"Th"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	15.89
"2024-08-08"	"Th"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	85.97
"2024-08-08"	"Th"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	130.84
"2024-08-08"	"Th"	"All"	314	"17.82%"	1762	314	103.42
"2024-08-09"	"Fr"	"Welcome Hotel Darmstadt"	52	"25.00%"	208	52	93.00
"2024-08-09"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	77.31
"2024-08-09"	"Fr"	"Welcome Residenzschloss Bamberg"	84	"45.65%"	184	84	123.18
"2024-08-09"	"Fr"	"Welcome Kongresshotel Bamberg"	85	"49.71%"	171	85	114.60
"2024-08-09"	"Fr"	"Welcome Hotel Marburg"	48	"32.00%"	150	48	101.66
"2024-08-09"	"Fr"	"Welcome Hotel Paderborn"	7	"4.58%"	153	7	86.11
"2024-08-09"	"Fr"	"Welcome Hotel Bad Arolsen"	55	"46.22%"	119	55	119.19
"2024-08-09"	"Fr"	"Welcome Hotel Meschede / Hennesee"	39	"33.62%"	116	39	93.31
"2024-08-09"	"Fr"	"Welcome Hotel Wesel"	18	"17.48%"	103	18	108.38
"2024-08-09"	"Fr"	"Welcome Hotel Dorf Munsterland"	19	"14.50%"	131	19	66.54
"2024-08-09"	"Fr"	"Welcome Hotel Neckarsulm"	5	"3.09%"	162	5	79.28
"2024-08-09"	"Fr"	"Welcome Parkhotel Euskirchen"	7	"7.61%"	92	7	118.80
"2024-08-09"	"Fr"	"All"	424	"24.06%"	1762	424	107.15
"2024-08-10"	"Sa"	"Welcome Hotel Darmstadt"	33	"15.87%"	208	33	100.61
"2024-08-10"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	6	"3.47%"	173	6	65.39
"2024-08-10"	"Sa"	"Welcome Residenzschloss Bamberg"	83	"45.11%"	184	83	118.76
"2024-08-10"	"Sa"	"Welcome Kongresshotel Bamberg"	54	"31.58%"	171	54	116.12
"2024-08-10"	"Sa"	"Welcome Hotel Marburg"	52	"34.67%"	150	52	99.04
"2024-08-10"	"Sa"	"Welcome Hotel Paderborn"	5	"3.27%"	153	5	92.74
"2024-08-10"	"Sa"	"Welcome Hotel Bad Arolsen"	55	"46.22%"	119	55	124.15
"2024-08-10"	"Sa"	"Welcome Hotel Meschede / Hennesee"	46	"39.66%"	116	46	92.96
"2024-08-10"	"Sa"	"Welcome Hotel Wesel"	23	"22.33%"	103	23	110.15
"2024-08-10"	"Sa"	"Welcome Hotel Dorf Munsterland"	53	"40.46%"	131	53	82.17
"2024-08-10"	"Sa"	"Welcome Hotel Neckarsulm"	20	"12.35%"	162	20	84.54
"2024-08-10"	"Sa"	"Welcome Parkhotel Euskirchen"	14	"15.22%"	92	14	112.38
"2024-08-10"	"Sa"	"All"	444	"25.20%"	1762	444	105.20
"2024-08-11"	"Su"	"Welcome Hotel Darmstadt"	4	"1.92%"	208	4	86.45
"2024-08-11"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	3	"1.73%"	173	3	55.11
"2024-08-11"	"Su"	"Welcome Residenzschloss Bamberg"	25	"13.59%"	184	25	114.95
"2024-08-11"	"Su"	"Welcome Kongresshotel Bamberg"	3	"1.75%"	171	3	110.12
"2024-08-11"	"Su"	"Welcome Hotel Marburg"	10	"6.67%"	150	10	99.63
"2024-08-11"	"Su"	"Welcome Hotel Paderborn"	0	"0.00%"	153	0	0.00
"2024-08-11"	"Su"	"Welcome Hotel Bad Arolsen"	33	"27.73%"	119	33	94.49
"2024-08-11"	"Su"	"Welcome Hotel Meschede / Hennesee"	7	"6.03%"	116	7	83.13
"2024-08-11"	"Su"	"Welcome Hotel Wesel"	12	"11.65%"	103	12	107.91
"2024-08-11"	"Su"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	25.01
"2024-08-11"	"Su"	"Welcome Hotel Neckarsulm"	1	"0.62%"	162	1	83.64
"2024-08-11"	"Su"	"Welcome Parkhotel Euskirchen"	2	"2.17%"	92	2	110.91
"2024-08-11"	"Su"	"All"	105	"5.96%"	1762	105	96.54
"2024-08-12"	"Mo"	"Welcome Hotel Darmstadt"	7	"3.37%"	208	7	74.53
"2024-08-12"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	67.67
"2024-08-12"	"Mo"	"Welcome Residenzschloss Bamberg"	25	"13.59%"	184	25	120.69
"2024-08-12"	"Mo"	"Welcome Kongresshotel Bamberg"	2	"1.17%"	171	2	170.70
"2024-08-12"	"Mo"	"Welcome Hotel Marburg"	15	"10.00%"	150	15	99.75
"2024-08-12"	"Mo"	"Welcome Hotel Paderborn"	38	"24.84%"	153	38	74.82
"2024-08-12"	"Mo"	"Welcome Hotel Bad Arolsen"	17	"14.29%"	119	17	85.05
"2024-08-12"	"Mo"	"Welcome Hotel Meschede / Hennesee"	9	"7.76%"	116	9	89.06
"2024-08-12"	"Mo"	"Welcome Hotel Wesel"	16	"15.53%"	103	16	111.77
"2024-08-12"	"Mo"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00
"2024-08-12"	"Mo"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	100.61
"2024-08-12"	"Mo"	"Welcome Parkhotel Euskirchen"	2	"2.17%"	92	2	96.59
"2024-08-12"	"Mo"	"All"	145	"8.23%"	1762	145	92.35
"2024-08-13"	"Tu"	"Welcome Hotel Darmstadt"	7	"3.37%"	208	7	71.28
"2024-08-13"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	71.21
"2024-08-13"	"Tu"	"Welcome Residenzschloss Bamberg"	20	"10.87%"	184	20	123.28
"2024-08-13"	"Tu"	"Welcome Kongresshotel Bamberg"	3	"1.75%"	171	3	144.44
"2024-08-13"	"Tu"	"Welcome Hotel Marburg"	17	"11.33%"	150	17	98.02
"2024-08-13"	"Tu"	"Welcome Hotel Paderborn"	42	"27.45%"	153	42	77.88
"2024-08-13"	"Tu"	"Welcome Hotel Bad Arolsen"	13	"10.92%"	119	13	96.05
"2024-08-13"	"Tu"	"Welcome Hotel Meschede / Hennesee"	9	"7.76%"	116	9	96.24
"2024-08-13"	"Tu"	"Welcome Hotel Wesel"	68	"66.02%"	103	68	101.79
"2024-08-13"	"Tu"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00
"2024-08-13"	"Tu"	"Welcome Hotel Neckarsulm"	10	"6.17%"	162	10	103.08
"2024-08-13"	"Tu"	"Welcome Parkhotel Euskirchen"	4	"4.35%"	92	4	105.06
"2024-08-13"	"Tu"	"All"	201	"11.41%"	1762	201	95.42
"2024-08-14"	"We"	"Welcome Hotel Darmstadt"	10	"4.81%"	208	10	80.43
"2024-08-14"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	4	"2.31%"	173	4	68.70
"2024-08-14"	"We"	"Welcome Residenzschloss Bamberg"	19	"10.33%"	184	19	125.45
"2024-08-14"	"We"	"Welcome Kongresshotel Bamberg"	8	"4.68%"	171	8	96.16
"2024-08-14"	"We"	"Welcome Hotel Marburg"	23	"15.33%"	150	23	100.63
"2024-08-14"	"We"	"Welcome Hotel Paderborn"	37	"24.18%"	153	37	78.11
"2024-08-14"	"We"	"Welcome Hotel Bad Arolsen"	8	"6.72%"	119	8	104.27
"2024-08-14"	"We"	"Welcome Hotel Meschede / Hennesee"	16	"13.79%"	116	16	78.88
"2024-08-14"	"We"	"Welcome Hotel Wesel"	21	"20.39%"	103	21	113.30
"2024-08-14"	"We"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00
"2024-08-14"	"We"	"Welcome Hotel Neckarsulm"	7	"4.32%"	162	7	78.16
"2024-08-14"	"We"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	117.60
"2024-08-14"	"We"	"All"	159	"9.02%"	1762	159	93.16
"2024-08-15"	"Th"	"Welcome Hotel Darmstadt"	6	"2.88%"	208	6	82.73
"2024-08-15"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	8	"4.62%"	173	8	71.15
"2024-08-15"	"Th"	"Welcome Residenzschloss Bamberg"	21	"11.41%"	184	21	123.19
"2024-08-15"	"Th"	"Welcome Kongresshotel Bamberg"	18	"10.53%"	171	18	111.72
"2024-08-15"	"Th"	"Welcome Hotel Marburg"	32	"21.33%"	150	32	102.47
"2024-08-15"	"Th"	"Welcome Hotel Paderborn"	35	"22.88%"	153	35	76.06
"2024-08-15"	"Th"	"Welcome Hotel Bad Arolsen"	18	"15.13%"	119	18	73.06
"2024-08-15"	"Th"	"Welcome Hotel Meschede / Hennesee"	37	"31.90%"	116	37	107.33
"2024-08-15"	"Th"	"Welcome Hotel Wesel"	22	"21.36%"	103	22	117.65
"2024-08-15"	"Th"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	21.81
"2024-08-15"	"Th"	"Welcome Hotel Neckarsulm"	0	"0.00%"	162	0	0.00
"2024-08-15"	"Th"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	126.20
"2024-08-15"	"Th"	"All"	205	"11.63%"	1762	205	97.40
"2024-08-16"	"Fr"	"Welcome Hotel Darmstadt"	16	"7.69%"	208	16	87.03
"2024-08-16"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	14	"8.09%"	173	14	53.16
"2024-08-16"	"Fr"	"Welcome Residenzschloss Bamberg"	98	"53.26%"	184	98	119.73
"2024-08-16"	"Fr"	"Welcome Kongresshotel Bamberg"	33	"19.30%"	171	33	130.16
"2024-08-16"	"Fr"	"Welcome Hotel Marburg"	70	"46.67%"	150	70	102.83
"2024-08-16"	"Fr"	"Welcome Hotel Paderborn"	7	"4.58%"	153	7	86.08
"2024-08-16"	"Fr"	"Welcome Hotel Bad Arolsen"	56	"47.06%"	119	56	93.55
"2024-08-16"	"Fr"	"Welcome Hotel Meschede / Hennesee"	35	"30.17%"	116	35	100.78
"2024-08-16"	"Fr"	"Welcome Hotel Wesel"	24	"23.30%"	103	24	112.96
"2024-08-16"	"Fr"	"Welcome Hotel Dorf Munsterland"	11	"8.40%"	131	11	88.61
"2024-08-16"	"Fr"	"Welcome Hotel Neckarsulm"	10	"6.17%"	162	10	78.38
"2024-08-16"	"Fr"	"Welcome Parkhotel Euskirchen"	11	"11.96%"	92	11	110.17
"2024-08-16"	"Fr"	"All"	385	"21.85%"	1762	385	104.97
"2024-08-17"	"Sa"	"Welcome Hotel Darmstadt"	43	"20.67%"	208	43	96.51
"2024-08-17"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	31	"17.92%"	173	31	68.17
"2024-08-17"	"Sa"	"Welcome Residenzschloss Bamberg"	98	"53.26%"	184	98	117.02
"2024-08-17"	"Sa"	"Welcome Kongresshotel Bamberg"	34	"19.88%"	171	34	125.54
"2024-08-17"	"Sa"	"Welcome Hotel Marburg"	60	"40.00%"	150	60	104.45
"2024-08-17"	"Sa"	"Welcome Hotel Paderborn"	8	"5.23%"	153	8	90.60
"2024-08-17"	"Sa"	"Welcome Hotel Bad Arolsen"	58	"48.74%"	119	58	101.24
"2024-08-17"	"Sa"	"Welcome Hotel Meschede / Hennesee"	58	"50.00%"	116	58	98.40
"2024-08-17"	"Sa"	"Welcome Hotel Wesel"	25	"24.27%"	103	25	115.11
"2024-08-17"	"Sa"	"Welcome Hotel Dorf Munsterland"	90	"68.70%"	131	90	134.40
"2024-08-17"	"Sa"	"Welcome Hotel Neckarsulm"	12	"7.41%"	162	12	70.66
"2024-08-17"	"Sa"	"Welcome Parkhotel Euskirchen"	11	"11.96%"	92	11	107.25
"2024-08-17"	"Sa"	"All"	528	"29.97%"	1762	528	109.04
"2024-08-18"	"Su"	"Welcome Hotel Darmstadt"	2	"0.96%"	208	2	106.19
"2024-08-18"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	7	"4.05%"	173	7	72.43
"2024-08-18"	"Su"	"Welcome Residenzschloss Bamberg"	42	"22.83%"	184	42	114.51
"2024-08-18"	"Su"	"Welcome Kongresshotel Bamberg"	7	"4.09%"	171	7	114.86
"2024-08-18"	"Su"	"Welcome Hotel Marburg"	51	"34.00%"	150	51	103.95
"2024-08-18"	"Su"	"Welcome Hotel Paderborn"	7	"4.58%"	153	7	92.17
"2024-08-18"	"Su"	"Welcome Hotel Bad Arolsen"	13	"10.92%"	119	13	90.97
"2024-08-18"	"Su"	"Welcome Hotel Meschede / Hennesee"	16	"13.79%"	116	16	92.93
"2024-08-18"	"Su"	"Welcome Hotel Wesel"	7	"6.80%"	103	7	111.04
"2024-08-18"	"Su"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00
"2024-08-18"	"Su"	"Welcome Hotel Neckarsulm"	2	"1.23%"	162	2	67.06
"2024-08-18"	"Su"	"Welcome Parkhotel Euskirchen"	2	"2.17%"	92	2	116.59
"2024-08-18"	"Su"	"All"	159	"9.02%"	1762	159	101.22
"2024-08-19"	"Mo"	"Welcome Hotel Darmstadt"	78	"37.50%"	208	78	110.39
"2024-08-19"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	78.35
"2024-08-19"	"Mo"	"Welcome Residenzschloss Bamberg"	35	"19.02%"	184	35	113.35
"2024-08-19"	"Mo"	"Welcome Kongresshotel Bamberg"	15	"8.77%"	171	15	101.23
"2024-08-19"	"Mo"	"Welcome Hotel Marburg"	54	"36.00%"	150	54	106.90
"2024-08-19"	"Mo"	"Welcome Hotel Paderborn"	40	"26.14%"	153	40	79.63
"2024-08-19"	"Mo"	"Welcome Hotel Bad Arolsen"	6	"5.04%"	119	6	63.87
"2024-08-19"	"Mo"	"Welcome Hotel Meschede / Hennesee"	11	"9.48%"	116	11	93.83
"2024-08-19"	"Mo"	"Welcome Hotel Wesel"	11	"10.68%"	103	11	112.46
"2024-08-19"	"Mo"	"Welcome Hotel Dorf Munsterland"	25	"19.08%"	131	25	52.80
"2024-08-19"	"Mo"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	87.62
"2024-08-19"	"Mo"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	108.81
"2024-08-19"	"Mo"	"All"	289	"16.40%"	1762	289	97.82
"2024-08-20"	"Tu"	"Welcome Hotel Darmstadt"	87	"41.83%"	208	87	108.66
"2024-08-20"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	71.87
"2024-08-20"	"Tu"	"Welcome Residenzschloss Bamberg"	44	"23.91%"	184	44	117.90
"2024-08-20"	"Tu"	"Welcome Kongresshotel Bamberg"	41	"23.98%"	171	41	93.15
"2024-08-20"	"Tu"	"Welcome Hotel Marburg"	50	"33.33%"	150	50	104.47
"2024-08-20"	"Tu"	"Welcome Hotel Paderborn"	37	"24.18%"	153	37	77.95
"2024-08-20"	"Tu"	"Welcome Hotel Bad Arolsen"	16	"13.45%"	119	16	86.76
"2024-08-20"	"Tu"	"Welcome Hotel Meschede / Hennesee"	73	"62.93%"	116	73	105.56
"2024-08-20"	"Tu"	"Welcome Hotel Wesel"	19	"18.45%"	103	19	105.65
"2024-08-20"	"Tu"	"Welcome Hotel Dorf Munsterland"	25	"19.08%"	131	25	52.80
"2024-08-20"	"Tu"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	86.37
"2024-08-20"	"Tu"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	114.95
"2024-08-20"	"Tu"	"All"	406	"23.04%"	1762	406	99.04
"2024-08-21"	"We"	"Welcome Hotel Darmstadt"	92	"44.23%"	208	92	107.54
"2024-08-21"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	6	"3.47%"	173	6	58.16
"2024-08-21"	"We"	"Welcome Residenzschloss Bamberg"	48	"26.09%"	184	48	114.40
"2024-08-21"	"We"	"Welcome Kongresshotel Bamberg"	13	"7.60%"	171	13	99.25
"2024-08-21"	"We"	"Welcome Hotel Marburg"	65	"43.33%"	150	65	104.03
"2024-08-21"	"We"	"Welcome Hotel Paderborn"	43	"28.10%"	153	43	80.16
"2024-08-21"	"We"	"Welcome Hotel Bad Arolsen"	7	"5.88%"	119	7	85.09
"2024-08-21"	"We"	"Welcome Hotel Meschede / Hennesee"	71	"61.21%"	116	71	97.49
